Age,Education,Marital_Status,No of adults,Income,Kidhome,Teenhome,Years joined,Dependency Ratio,Enrollment year,enrollment_Customer,Customer tenure(days),Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Expenditure_2yrs,Avg_Monthly _spend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Engagement score,Campaign2,Complain,Z_CostContact,Z_Revenue,Response
50,Graduation,Divorced,1,153924,0,0,11,0,2014,2/7/14,4311,81,1,1,1,1,1,1,6,0.25,0,0,0,0,0,0,0,0,3,11,0
72,Graduation,Together,2,61278,0,1,11,0.5,2014,1/4/14,4345,87,111,3,28,2,6,15,165,6.88,2,3,1,4,6,4.8,0,0,3,11,0
67,2n Cycle,Together,2,26490,0,0,13,0,2012,9/22/12,4814,92,45,47,52,21,20,25,210,8.75,2,3,1,5,6,5.4,0,0,3,11,0
78,PhD,Together,2,73059,0,1,12,0.5,2013,8/31/13,4471,36,410,112,420,0,82,71,1095,45.63,1,9,3,13,4,9.4,0,0,3,11,0
59,PhD,Single,1,46734,1,2,12,3,2013,10/21/13,4420,86,100,1,39,6,1,76,223,9.29,4,3,2,3,6,4.2,1,0,3,11,0
62,Graduation,Together,2,56253,0,1,13,0.5,2012,12/7/12,4738,83,509,0,65,7,11,5,597,24.88,4,7,2,9,6,7.8,0,0,3,11,0
40,Graduation,Married,2,19986,1,0,12,0.5,2013,11/14/13,4396,74,3,6,5,0,2,6,22,0.92,1,0,0,3,7,4.6,0,0,3,11,0
50,Graduation,Widow,1,58330,0,1,12,1,2013,12/25/13,4355,87,445,53,213,104,98,151,1064,44.33,1,6,4,13,4,9.4,0,0,3,11,0
45,Basic,Married,2,25965,0,0,13,0,2012,9/7/12,4829,29,2,2,11,41,7,11,74,3.08,1,2,0,3,8,5,0,0,3,11,0
69,Master,Together,2,14661,0,0,12,0,2013,1/1/13,4713,88,4,1,11,6,2,2,26,1.08,1,1,0,3,6,4.2,0,0,3,11,0
66,Graduation,Married,2,18690,0,0,13,0,2012,12/28/12,4717,77,6,1,7,23,4,19,60,2.50,1,1,1,2,8,4.4,0,0,3,11,0
51,PhD,Together,2,45068,0,1,12,0.5,2013,5/16/13,4578,25,14,0,3,0,0,3,20,0.83,1,1,0,2,7,4,0,0,3,11,0
38,Basic,Single,1,21063,1,0,12,1,2013,9/25/13,4446,34,1,10,11,19,3,15,59,2.46,2,2,0,3,6,4.2,0,0,3,11,0
57,PhD,Married,2,29187,1,0,12,0.5,2013,5/9/13,4585,43,26,0,6,0,0,2,34,1.42,1,1,0,3,8,5,0,0,3,11,0
54,2n Cycle,Married,2,54690,1,1,12,1,2013,11/7/13,4403,76,111,16,37,7,9,18,198,8.25,3,3,1,5,3,4.2,0,0,3,11,0
61,PhD,Married,2,59304,0,1,12,0.5,2013,7/29/13,4504,81,418,61,428,80,51,10,1048,43.67,3,7,8,10,5,8,0,0,3,11,0
63,Master,Single,1,59247,0,2,12,2,2013,11/8/13,4402,87,327,9,122,19,14,83,574,23.92,5,5,2,9,6,7.8,0,0,3,11,0
55,Graduation,Widow,1,66731,0,1,13,1,2012,9/12/12,4824,33,371,159,194,58,106,141,1029,42.88,4,4,3,6,3,4.8,0,0,3,11,0
45,Graduation,Married,2,77353,0,1,12,0.5,2013,12/16/13,4364,38,275,59,107,69,101,59,670,27.92,2,6,4,8,4,6.4,0,0,3,11,0
50,PhD,Single,1,52614,0,1,13,1,2012,12/1/12,4744,63,789,0,142,12,9,38,990,41.25,2,2,4,8,8,8,0,0,3,11,0
51,Graduation,Married,2,26751,2,0,11,1,2014,5/22/14,4207,26,1,1,5,0,3,1,11,0.46,1,1,0,2,8,4.4,0,0,3,11,0
62,PhD,Married,2,81300,0,1,13,0.5,2012,10/30/12,4776,17,1004,12,145,32,12,36,1241,51.71,3,10,3,5,5,5,1,0,3,11,1
46,Graduation,Single,1,70337,0,0,11,0,2014,1/2/14,4347,75,187,81,149,25,43,91,576,24.00,1,2,2,12,1,7.6,0,0,3,11,0
40,2n Cycle,Married,2,36145,1,0,12,0.5,2013,6/16/13,4547,13,56,4,76,17,1,18,172,7.17,4,4,1,3,9,5.4,1,0,3,11,1
45,PhD,Single,1,65295,0,0,12,0,2013,12/23/13,4357,19,365,32,117,34,110,6,664,27.67,1,3,3,13,2,8.6,0,0,3,11,0
62,Graduation,Divorced,1,68118,0,1,12,1,2013,10/18/13,4423,51,595,23,123,10,23,154,928,38.67,2,8,9,4,6,4.8,0,0,3,11,0
58,Graduation,Divorced,1,68743,0,0,13,0,2012,8/30/12,4837,81,1132,134,384,175,134,115,2074,86.42,1,11,5,13,7,10.6,0,0,3,11,0
43,2n Cycle,Together,2,41039,0,0,12,0,2013,7/25/13,4508,32,34,11,137,179,61,45,467,19.46,1,8,1,5,8,6.2,0,0,3,11,0
70,Graduation,Together,2,38946,0,1,12,0.5,2013,10/24/13,4417,84,116,6,82,6,6,41,257,10.71,2,3,1,6,5,5.6,0,0,3,11,0
58,Graduation,Together,2,65777,0,0,12,0,2013,12/19/13,4361,87,565,32,435,28,32,54,1146,47.75,1,2,8,6,1,4,0,0,3,11,0
49,PhD,Divorced,1,66476,0,1,12,1,2013,3/7/13,4648,99,372,18,126,47,48,78,689,28.71,2,5,2,11,4,8.2,0,0,3,11,0
53,PhD,Single,1,86857,0,0,13,0,2012,9/12/12,4824,96,899,102,838,133,102,40,2114,88.08,1,5,6,10,2,6.8,0,0,3,11,1
43,PhD,Married,2,160803,0,0,13,0,2012,8/4/12,4863,21,55,16,1622,17,3,4,1717,71.54,15,0,28,1,0,0.6,0,0,3,11,0
36,PhD,Together,2,77845,0,0,11,0,2014,5/16/14,4213,40,760,40,480,0,40,26,1346,56.08,1,3,5,12,1,7.6,1,0,3,11,0
56,PhD,Together,2,69476,0,0,12,0,2013,9/30/13,4441,3,260,86,559,63,9,67,1044,43.50,1,4,6,4,2,3.2,0,0,3,11,0
65,PhD,Divorced,1,50611,0,1,13,1,2012,10/4/12,4802,98,459,0,24,6,0,4,493,20.54,6,4,5,7,6,6.6,1,0,3,11,1
55,Graduation,Single,1,61209,0,0,12,0,2013,8/25/13,4477,73,466,0,224,119,49,99,957,39.88,1,5,3,4,2,3.2,0,0,3,11,0
67,Master,Together,2,42315,0,1,12,0.5,2013,7/12/13,4521,90,67,15,80,17,11,80,270,11.25,3,1,4,4,3,3.6,0,0,3,11,0
73,Basic,Together,2,13084,0,0,12,0,2013,11/2/13,4408,29,2,0,7,3,7,10,29,1.21,1,1,0,3,6,4.2,0,0,3,11,0
76,Master,Widow,1,47570,1,1,12,2,2013,5/29/13,4565,3,67,1,20,0,2,31,121,5.04,3,2,2,2,7,4,0,0,3,11,1
64,Master,Married,2,61923,0,2,12,1,2013,7/26/13,4507,94,92,4,18,3,3,6,126,5.25,1,2,1,4,3,3.6,0,0,3,11,0
30,Graduation,Single,1,34824,0,0,11,0,2014,3/26/14,4264,65,4,2,11,2,0,4,23,0.96,1,1,0,2,6,3.6,0,0,3,11,0
76,PhD,Single,1,26518,1,1,12,2,2013,4/8/13,4616,33,20,1,28,3,3,2,57,2.38,3,2,0,3,8,5,0,0,3,11,1
64,Graduation,Single,1,45938,0,0,12,0,2013,11/3/13,4407,46,273,11,178,62,83,29,636,26.50,2,8,4,6,6,6,0,0,3,11,0
65,Graduation,Together,2,78468,0,0,11,0,2014,4/9/14,4250,29,434,22,388,104,22,34,1004,41.83,1,10,7,10,4,7.6,1,0,3,11,0
52,Graduation,Divorced,1,78901,0,1,12,1,2013,9/17/13,4454,99,321,11,309,33,26,34,734,30.58,3,9,3,5,4,4.6,0,0,3,11,0
47,Graduation,Married,2,71427,2,0,11,1,2014,3/12/14,4278,26,212,123,177,15,64,23,614,25.58,2,8,2,8,4,6.4,0,0,3,11,0
47,Graduation,Divorced,1,71022,0,1,11,1,2014,2/11/14,4307,30,909,12,278,0,12,242,1453,60.54,3,5,2,11,8,9.8,1,0,3,11,0
37,Master,Single,1,90247,0,0,11,0,2014,4/29/14,4230,27,1184,32,352,21,16,16,1621,67.54,1,3,4,7,1,4.6,1,0,3,11,1
57,Master,Divorced,1,41335,1,0,12,1,2013,12/26/13,4354,24,112,19,21,16,14,5,187,7.79,3,4,1,4,7,5.2,0,0,3,11,0
39,Graduation,Married,2,71952,1,0,12,0.5,2013,1/10/13,4704,93,656,80,455,52,107,93,1443,60.13,2,8,4,8,4,6.4,1,0,3,11,0
55,PhD,Divorced,1,35682,1,0,11,1,2014,6/27/14,4171,34,23,0,8,6,2,18,57,2.38,1,1,1,3,2,2.6,0,0,3,11,0
74,Graduation,Divorced,1,43185,0,1,12,1,2013,4/10/13,4614,88,537,6,42,16,6,30,637,26.54,2,9,3,6,8,6.8,0,0,3,11,0
77,PhD,Together,2,66375,0,1,12,0.5,2013,11/21/13,4389,96,712,0,45,0,0,191,948,39.50,3,2,4,5,7,5.8,1,0,3,11,0
54,Master,Married,2,35178,1,0,12,0.5,2013,1/10/13,4704,10,23,1,13,2,2,18,59,2.46,1,1,1,2,7,4,1,0,3,11,1
39,Graduation,Married,2,25252,1,0,12,0.5,2013,7/12/13,4521,26,1,3,4,2,2,6,18,0.75,1,1,0,2,8,4.4,0,0,3,11,0
60,Master,Single,1,55250,0,1,13,1,2012,10/21/12,4785,49,664,58,83,32,0,66,903,37.63,4,7,5,10,5,8,0,0,3,11,0
50,Graduation,Single,1,33249,1,0,12,1,2013,2/20/13,4663,11,6,10,21,19,14,42,112,4.67,2,2,1,3,6,4.2,0,0,3,11,0
72,Graduation,Together,2,58398,0,0,12,0,2013,5/14/13,4580,44,299,5,201,21,21,49,596,24.83,3,5,4,8,4,6.4,0,0,3,11,0
43,Graduation,Together,2,50272,1,0,12,0.5,2013,8/7/13,4495,75,99,13,66,43,8,4,233,9.71,3,4,1,5,7,5.8,0,0,3,11,0
50,PhD,Married,2,76618,0,0,13,0,2012,12/7/12,4738,64,749,40,294,121,160,147,1511,62.96,1,3,2,5,1,3.4,0,0,3,11,0
65,2n Cycle,Divorced,1,87305,0,0,13,0,2012,9/23/12,4813,19,345,25,501,63,138,80,1152,48.00,1,5,3,8,2,5.6,1,0,3,11,1
47,Graduation,Together,2,25851,1,0,12,0.5,2013,2/11/13,4672,45,9,4,18,7,5,5,48,2.00,2,2,0,3,7,4.6,0,0,3,11,0
55,Graduation,Divorced,1,58710,0,1,12,1,2013,3/31/13,4624,77,440,81,368,0,122,174,1185,49.38,6,11,5,9,6,7.8,0,0,3,11,0
67,Graduation,Single,1,45160,1,1,11,2,2014,3/29/14,4261,9,8,2,5,3,0,3,21,0.88,1,1,0,2,7,4,0,0,3,11,0
60,Master,Married,2,74806,0,1,13,0.5,2012,12/19/12,4726,1,670,9,249,0,28,9,965,40.21,2,5,4,5,4,4.6,0,0,3,11,0
71,Graduation,Married,2,59111,0,0,12,0,2013,5/2/13,4592,90,524,0,134,28,28,155,869,36.21,1,11,1,8,7,7.6,0,0,3,11,0
41,PhD,Married,2,18988,1,0,11,0.5,2014,5/23/14,4206,43,6,0,6,2,1,1,16,0.67,2,1,0,3,7,4.6,0,0,3,11,0
60,Graduation,Married,2,72190,0,0,12,0,2013,2/13/13,4670,79,597,166,597,172,166,249,1947,81.13,1,5,6,4,3,3.6,0,0,3,11,0
49,Graduation,Married,2,7500,1,0,13,0.5,2012,8/1/12,4866,19,7,0,12,13,7,32,71,2.96,5,4,1,2,9,4.8,1,0,3,11,1
59,Graduation,Married,2,44794,0,1,11,0.5,2014,6/8/14,4190,99,54,0,7,0,0,4,65,2.71,1,2,0,3,6,4.2,0,0,3,11,0
70,Graduation,Married,2,80395,0,0,12,0,2013,11/23/13,4387,62,445,25,706,80,76,48,1380,57.50,1,6,5,12,2,8,1,0,3,11,0
49,Master,Divorced,1,75012,0,0,11,0,2014,1/25/14,4324,41,294,142,218,164,58,151,1027,42.79,1,3,8,11,1,7,0,0,3,11,0
60,Master,Married,2,56962,2,1,12,1.5,2013,10/11/13,4430,60,292,3,77,10,3,26,411,17.13,7,6,3,5,7,5.8,0,0,3,11,0
34,Graduation,Together,2,89891,0,0,12,0,2013,4/15/13,4609,17,412,22,132,59,28,183,836,34.83,1,11,6,8,4,6.4,1,0,3,11,0
76,PhD,Divorced,1,35946,1,1,12,2,2013,9/27/13,4444,24,8,0,3,0,0,0,11,0.46,1,0,0,3,5,3.8,0,0,3,11,0
72,PhD,Together,2,53593,1,1,13,1,2012,8/7/12,4860,60,349,4,78,6,0,43,480,20.00,8,7,2,6,8,6.8,0,0,3,11,0
47,Graduation,Married,2,66373,1,1,12,1,2013,6/12/13,4551,57,328,9,124,12,24,109,606,25.25,7,4,2,10,3,7.2,0,0,3,11,0
77,PhD,Divorced,1,45072,1,2,12,3,2013,10/16/13,4425,74,144,2,99,7,2,30,284,11.83,5,6,1,4,8,5.6,0,0,3,11,0
52,Graduation,Divorced,1,89694,1,1,12,2,2013,10/9/13,4432,22,1126,28,211,37,28,42,1472,61.33,3,4,3,4,5,4.4,1,0,3,11,0
76,Graduation,Married,2,72025,0,0,11,0,2014,4/29/14,4230,46,967,0,617,43,50,0,1677,69.88,1,4,8,13,2,8.6,1,0,3,11,1
52,Graduation,Married,2,67432,0,1,12,0.5,2013,3/29/13,4626,69,432,79,341,177,136,170,1335,55.63,2,8,5,4,4,4,0,0,3,11,0
73,Master,Together,2,70545,0,1,11,0.5,2014,6/3/14,4195,29,138,39,63,55,18,21,334,13.92,1,4,1,7,2,5,0,0,3,11,0
36,Basic,Married,2,17487,1,0,12,0.5,2013,3/18/13,4637,37,0,0,1,7,4,6,18,0.75,1,1,0,2,7,4,0,0,3,11,0
56,Graduation,Together,2,62882,0,1,13,0.5,2012,8/9/12,4858,26,509,133,497,78,24,97,1338,55.75,2,7,5,6,4,5.2,0,0,3,11,0
72,PhD,Single,1,64108,0,1,12,1,2013,3/23/13,4632,8,948,10,86,13,21,21,1099,45.79,4,6,9,11,5,8.6,0,0,3,11,0
69,Master,Together,2,34941,1,1,12,1,2013,3/6/13,4649,26,39,2,25,4,3,24,97,4.04,2,3,0,3,8,5,0,0,3,11,0
75,PhD,Single,1,48767,1,2,11,3,2014,1/1/14,4348,79,28,1,21,3,0,10,63,2.63,3,2,1,3,5,3.8,0,0,3,11,0
47,2n Cycle,Together,2,38702,1,0,12,0.5,2013,8/1/13,4501,71,13,11,24,13,8,40,109,4.54,2,3,0,4,6,4.8,0,0,3,11,0
61,Graduation,Married,2,82224,0,0,11,0,2014,1/25/14,4324,83,307,26,360,138,31,40,902,37.58,1,6,9,5,3,4.2,1,0,3,11,0
73,Graduation,Together,2,83844,0,0,12,0,2013,5/12/13,4582,57,901,31,345,75,31,191,1574,65.58,1,4,4,11,1,7,1,0,3,11,0
50,2n Cycle,Married,2,17003,1,0,12,0.5,2013,12/9/13,4371,37,2,5,12,4,8,7,38,1.58,3,2,0,4,5,4.4,0,0,3,11,0
30,Graduation,Single,1,71163,0,0,11,0,2014,3/9/14,4281,30,283,17,372,138,106,44,960,40.00,1,3,8,12,1,7.6,0,0,3,11,0
55,Graduation,Single,1,33697,1,0,12,1,2013,9/15/13,4456,34,4,3,7,0,3,11,28,1.17,1,1,0,2,7,4,1,0,3,11,0
71,2n Cycle,Married,2,63564,0,0,11,0,2014,1/29/14,4320,0,769,80,252,15,34,65,1215,50.63,1,10,10,7,6,6.6,1,0,3,11,1
53,PhD,Together,2,83443,0,0,12,0,2013,12/31/13,4349,89,518,42,742,55,56,84,1497,62.38,1,6,10,5,2,3.8,0,0,3,11,0
67,PhD,Together,2,51518,0,1,12,0.5,2013,10/3/13,4438,92,350,8,66,17,4,4,449,18.71,2,3,2,10,3,7.2,0,0,3,11,0
50,Graduation,Widow,1,58330,0,1,12,1,2013,12/25/13,4355,87,445,53,213,104,98,151,1064,44.33,1,6,4,13,4,9.4,0,0,3,11,0
56,Graduation,Married,2,80952,0,0,12,0,2013,2/28/13,4655,20,778,178,689,41,27,44,1757,73.21,1,8,5,11,8,9.8,1,0,3,11,1
46,Graduation,Together,2,75507,0,0,11,0,2014,5/2/14,4227,56,709,93,374,104,80,80,1440,60.00,1,8,6,6,3,4.8,0,0,3,11,0
47,2n Cycle,Together,2,63855,0,0,12,0,2013,2/9/13,4674,28,359,35,314,93,116,89,1006,41.92,1,7,3,13,4,9.4,0,0,3,11,0
53,PhD,Together,2,62220,0,1,13,0.5,2012,8/11/12,4856,55,799,12,375,16,12,12,1226,51.08,5,7,6,5,6,5.4,0,0,3,11,1
61,Graduation,Married,2,58512,0,1,12,0.5,2013,9/19/13,4452,25,895,10,101,13,0,152,1171,48.79,5,3,4,8,8,8,0,0,3,11,0
46,Master,Married,2,40662,1,0,12,0.5,2013,3/15/13,4640,0,40,2,23,0,4,23,92,3.83,2,2,1,3,4,3.4,0,0,3,11,0
66,PhD,Married,2,38829,0,1,11,0.5,2014,4/6/14,4253,86,76,0,7,0,0,16,99,4.13,1,3,2,2,5,3.2,0,0,3,11,0
44,2n Cycle,Married,2,35523,1,0,12,0.5,2013,10/3/13,4438,8,11,5,22,12,5,11,66,2.75,2,3,0,3,7,4.6,0,0,3,11,0
58,Graduation,Single,1,79146,1,1,11,2,2014,4/24/14,4235,33,245,16,223,21,43,16,564,23.50,2,8,1,8,6,7.2,0,0,3,11,0
37,Master,Married,2,78285,0,0,12,0,2013,10/28/13,4413,13,647,107,391,175,67,40,1427,59.46,1,6,4,10,3,7.2,0,0,3,11,0
47,PhD,Single,1,31626,1,0,12,1,2013,5/10/13,4584,12,39,1,9,2,1,34,86,3.58,1,2,1,2,7,4,1,0,3,11,1
73,Graduation,Single,1,75127,0,0,11,0,2014,5/22/14,4207,92,203,35,305,46,17,227,833,34.71,1,2,11,5,1,3.4,0,0,3,11,0
70,Graduation,Married,2,48726,0,1,12,0.5,2013,4/27/13,4597,90,138,3,38,4,0,59,242,10.08,3,3,2,4,6,4.8,0,0,3,11,0
48,Graduation,Married,2,74985,0,0,13,0,2012,9/11/12,4825,8,587,51,898,247,0,86,1869,77.88,1,3,6,7,2,5,0,0,3,11,0
38,Graduation,Together,2,67430,0,0,13,0,2012,9/5/12,4831,6,595,97,291,127,133,121,1364,56.83,1,11,5,12,6,9.6,0,0,3,11,0
60,2n Cycle,Married,2,46891,0,1,12,0.5,2013,9/1/13,4470,91,43,12,23,29,15,61,183,7.63,1,2,1,4,4,4,0,0,3,11,0
69,Master,Married,2,62058,0,1,12,0.5,2013,5/26/13,4568,52,301,7,74,10,0,58,450,18.75,4,6,1,7,6,6.6,0,0,3,11,0
46,Graduation,Married,2,72063,0,1,12,0.5,2013,7/3/13,4530,3,180,32,348,76,32,90,758,31.58,2,5,2,12,2,8,0,0,3,11,0
74,PhD,Married,2,78939,0,0,12,0,2013,12/12/13,4368,57,794,115,243,150,0,205,1507,62.79,1,8,5,6,3,4.8,0,0,3,11,0
60,Graduation,Single,1,42720,1,1,12,2,2013,4/24/13,4600,9,392,5,91,28,26,112,654,27.25,8,7,3,7,8,7.4,0,0,3,11,1
53,Graduation,Married,2,33622,1,1,12,1,2013,4/13/13,4611,22,39,1,22,3,4,12,81,3.38,3,2,0,4,7,5.2,0,0,3,11,0
68,PhD,Together,2,6835,0,1,13,0.5,2012,12/8/12,4737,76,107,2,12,2,2,12,137,5.71,0,0,0,1,20,8.6,0,0,3,11,0
72,Graduation,Together,2,41452,1,1,12,1,2013,3/6/13,4649,86,13,0,3,0,0,0,16,0.67,1,1,0,2,7,4,0,0,3,11,0
60,PhD,Single,1,40760,0,1,12,1,2013,8/30/13,4472,64,70,0,17,0,0,6,93,3.88,2,2,1,3,6,4.2,0,0,3,11,0
67,PhD,Together,2,74250,0,0,11,0,2014,1/26/14,4323,90,680,11,392,75,0,0,1158,48.25,1,2,11,4,1,2.8,0,0,3,11,0
70,Master,Single,1,51124,1,1,12,2,2013,12/18/13,4362,79,26,1,11,0,1,4,43,1.79,2,1,0,3,3,3,0,0,3,11,0
54,Graduation,Single,1,72258,0,1,12,1,2013,9/12/13,4459,28,522,0,522,227,120,134,1525,63.54,2,6,9,5,2,3.8,0,0,3,11,0
51,PhD,Single,1,71466,0,0,11,0,2014,4/5/14,4254,86,412,12,546,78,182,0,1230,51.25,1,4,4,10,1,6.4,0,0,3,11,0
49,Graduation,Together,2,36283,1,1,11,1,2014,4/14/14,4245,42,6,5,5,8,0,5,29,1.21,2,1,0,3,4,3.4,0,0,3,11,0
55,Graduation,Single,1,20587,1,0,11,1,2014,5/11/14,4218,39,2,3,6,4,1,9,25,1.04,1,1,1,2,7,4,0,0,3,11,0
53,Graduation,Married,2,30467,1,0,11,0.5,2014,3/19/14,4271,8,1,3,8,2,5,5,24,1.00,1,1,0,2,7,4,0,0,3,11,0
53,Graduation,Together,2,31590,1,0,12,0.5,2013,6/18/13,4545,40,6,2,15,6,6,3,38,1.58,1,1,0,3,8,5,0,0,3,11,0
39,Basic,Married,2,20425,1,0,13,0.5,2012,10/29/12,4777,5,4,12,5,3,16,17,57,2.38,2,2,0,3,7,4.6,0,0,3,11,0
65,Master,Together,2,17144,1,1,11,1,2014,2/15/14,4303,96,18,2,19,0,2,6,47,1.96,5,3,0,4,7,5.2,0,0,3,11,0
57,PhD,Divorced,1,42564,0,1,12,1,2013,1/2/13,4712,28,324,48,186,39,18,198,813,33.88,6,6,8,4,7,5.2,1,0,3,11,1
47,Master,Married,2,43783,1,0,11,0.5,2014,5/29/14,4200,22,327,9,125,25,4,139,629,26.21,6,7,1,8,7,7.6,1,0,3,11,0
49,Graduation,Divorced,1,40780,0,1,13,1,2012,9/8/12,4828,30,229,27,71,13,3,34,377,15.71,4,7,1,5,9,6.6,0,0,3,11,0
80,Master,Together,2,62847,0,0,12,0,2013,1/15/13,4699,45,521,168,706,80,76,61,1612,67.17,1,3,6,4,2,3.2,0,0,3,11,0
68,PhD,Married,2,82017,0,0,13,0,2012,11/7/12,4768,58,184,23,446,30,23,23,729,30.38,1,5,4,7,2,5,1,0,3,11,1
75,Graduation,Single,1,16813,0,0,12,0,2013,7/19/13,4514,49,4,8,11,12,2,13,50,2.08,1,2,0,3,7,4.6,1,0,3,11,0
47,Graduation,Married,2,51267,1,1,12,1,2013,10/29/13,4412,37,183,2,64,7,2,12,270,11.25,4,3,3,5,4,4.6,0,0,3,11,0
64,Graduation,Single,1,46524,0,1,12,1,2013,4/5/13,4619,70,31,19,35,26,14,52,177,7.38,2,1,1,5,3,4.2,0,0,3,11,0
63,Master,Single,1,45183,0,0,12,0,2013,1/20/13,4694,33,219,3,60,12,9,12,315,13.13,1,4,1,7,7,7,1,0,3,11,0
71,PhD,Married,2,70421,0,1,11,0.5,2014,6/28/14,4170,98,479,28,136,75,14,35,767,31.96,3,10,3,7,6,6.6,0,0,3,11,0
60,2n Cycle,Divorced,1,60161,0,1,13,1,2012,10/23/12,4783,17,584,44,212,46,8,177,1071,44.63,3,11,4,8,8,8,0,0,3,11,0
52,Graduation,Together,2,73926,0,0,12,0,2013,3/2/13,4653,54,627,91,597,159,91,15,1580,65.83,1,6,5,12,3,8.4,0,0,3,11,0
57,Graduation,Married,2,19329,1,0,12,0.5,2013,12/14/13,4366,39,24,1,16,12,2,5,60,2.50,3,4,0,3,8,5,0,0,3,11,0
55,Master,Married,2,61872,0,1,12,0.5,2013,12/13/13,4367,81,330,5,159,36,27,16,573,23.88,4,4,4,9,4,7,0,0,3,11,0
69,Graduation,Widow,1,46984,1,1,12,2,2013,3/26/13,4629,71,19,1,10,2,1,8,41,1.71,1,1,0,3,5,3.8,0,0,3,11,0
74,Graduation,Married,2,34838,1,1,12,1,2013,1/19/13,4695,62,28,23,29,29,14,47,170,7.08,3,2,1,4,6,4.8,0,0,3,11,0
81,PhD,Single,1,82716,0,0,12,0,2013,11/5/13,4405,8,606,148,228,15,148,22,1167,48.63,1,6,8,13,2,8.6,0,0,3,11,0
67,Graduation,Married,2,48192,0,0,12,0,2013,4/6/13,4618,76,1039,43,204,153,58,29,1526,63.58,3,2,8,12,8,10.4,1,0,3,11,1
49,Master,Married,2,49681,0,2,12,1,2013,11/4/13,4406,66,411,0,26,0,0,21,458,19.08,6,7,1,7,7,7,0,0,3,11,0
54,Master,Married,2,56850,0,1,11,0.5,2014,3/23/14,4267,83,34,1,19,2,7,0,63,2.63,1,1,1,3,2,2.6,0,0,3,11,0
68,Graduation,Married,2,55267,0,1,12,0.5,2013,10/21/13,4420,28,161,28,136,32,3,45,405,16.88,4,3,4,6,3,4.8,0,0,3,11,0
53,Graduation,Married,2,59666,1,1,12,1,2013,3/22/13,4633,87,623,53,178,23,17,133,1027,42.79,7,3,2,8,8,8,1,0,3,11,0
53,Graduation,Single,1,72504,0,1,12,1,2013,4/6/13,4618,43,604,26,470,123,161,94,1478,61.58,2,5,9,6,2,4.4,0,0,3,11,0
44,Graduation,Married,2,26872,0,0,12,0,2013,10/16/13,4425,0,3,10,8,3,16,32,72,3.00,1,1,1,2,6,3.6,0,0,3,11,0
53,Graduation,Single,1,21359,1,0,12,1,2013,4/20/13,4604,1,12,2,17,6,1,10,48,2.00,2,2,0,3,8,5,0,0,3,11,1
50,Graduation,Single,1,73170,0,0,11,0,2014,5/31/14,4198,1,184,174,256,50,30,32,726,30.25,1,5,4,6,2,4.4,0,0,3,11,0
70,Master,Married,2,52750,0,1,12,0.5,2013,2/4/13,4679,72,393,0,239,90,69,69,860,35.83,6,5,7,9,4,7,0,0,3,11,0
39,PhD,Together,2,91820,0,0,12,0,2013,11/23/13,4387,72,410,73,747,76,161,30,1497,62.38,0,5,5,12,1,7.6,0,0,3,11,0
55,PhD,Together,2,65968,0,1,11,0.5,2014,5/12/14,4217,12,376,9,83,19,4,4,495,20.63,2,5,4,7,3,5.4,0,0,3,11,0
49,Graduation,Married,2,30772,1,1,11,1,2014,3/12/14,4278,89,7,2,4,2,1,4,20,0.83,1,1,0,2,6,3.6,0,0,3,11,0
71,Graduation,Single,1,22507,0,0,13,0,2012,11/24/12,4751,67,68,0,226,51,157,68,570,23.75,3,10,2,4,9,6,0,0,3,11,0
53,Graduation,Married,2,65685,0,1,11,0.5,2014,3/29/14,4261,54,642,14,49,0,7,57,769,32.04,1,9,2,9,5,7.4,0,0,3,11,0
47,2n Cycle,Married,2,25804,1,0,12,0.5,2013,9/1/13,4470,34,8,7,9,13,6,12,55,2.29,2,2,0,3,8,5,0,0,3,11,0
45,PhD,Single,1,76412,0,0,12,0,2013,5/5/13,4589,15,840,53,804,23,71,17,1808,75.33,1,5,4,8,3,6,1,0,3,11,1
53,Graduation,Married,2,22063,1,0,12,0.5,2013,8/8/13,4494,43,7,10,13,3,11,11,55,2.29,2,2,0,3,7,4.6,0,0,3,11,0
64,Graduation,Single,1,57091,0,0,11,0,2014,6/15/14,4183,0,464,5,64,7,0,37,577,24.04,1,7,3,7,5,6.2,1,0,3,11,1
62,Graduation,Married,2,22419,0,0,12,0,2013,4/18/13,4606,74,30,3,47,19,21,42,162,6.75,1,3,2,2,8,4.4,0,0,3,11,0
66,Graduation,Together,2,87771,0,1,12,0.5,2013,5/22/13,4572,61,1492,38,287,50,57,33,1957,81.54,1,5,10,4,6,4.8,1,0,3,11,1
66,2n Cycle,Divorced,1,78353,0,1,12,1,2013,4/16/13,4608,51,752,122,476,39,153,34,1576,65.67,1,10,2,11,8,9.8,0,0,3,11,0
71,Graduation,Married,2,93404,1,2,12,1.5,2013,5/7/13,4587,97,1279,15,287,20,0,15,1616,67.33,3,3,4,7,5,6.2,1,0,3,11,0
63,Graduation,Divorced,1,37859,1,2,12,3,2013,1/12/13,4702,75,22,1,8,2,1,2,36,1.50,2,1,0,3,8,5,0,0,3,11,0
